Title,keywords,Goal
governadores vao a cop e querem lei do mercado de carbono,['economia de baixo carbono'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
chapada dos veadeiros tem 10o dia de incendios; fogo avanca 12% no cerrado,['turismo'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
confira na integra o discurso de bolsonaro assembleia geral da onu,"['desemprego', 'turismo']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
itamaraty quer anunciar doacao de vacinas na assembleia geral da onu,['turismo'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
loja compartilhada e uma boa alternativa para reduzir custos?,"['pequenos negocios', 'empreendedorismo']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
esg: impacto social e aliado da preservacao,['crescimento economico'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
como foi o primeiro voo no pais a compensar 100% da emissao de carbono,['compensacao de carbono'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
conheca tres brasileiros que sao destaque no mundo da sustentabilidade,['empreendedorismo'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
6 podcasts sobre sustentabilidade para adicionar aos seus favoritos,['economia circular'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
o que os ceos brasileiros esperam da cop26,['economia de baixo carbono'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
startup brasileira vai compensar pegada de carbono com criptomoeda 'verde',"['projetos de compensacao', 'compensando carbono']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
amazonia registra 2o ano com mais desmatamento desde 2015,['desemprego'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
ambipar compra biofilica e faz estreia no mercado de carbono,['economia circular'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
vivo amplia geracao sustentavel e inaugura usina limpa no nordeste,['beneficios economicos'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
"vacinacao melhora economia, mas crise hidrica aumenta incendios","['medias empresas', 'empreendedorismo']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
"o que salles pensa sobre ibama, madeireiros e doacao dos eua na amazonia","['oportunidades de trabalho', 'sindicatos', 'atividade economica']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
melhores do esg: como preservar amazonia e pantanal? experts opinam,['turismo'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
turismo sustentavel e tendencia para o pos-pandemia,"['turismo sustentavel', 'turismo']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
"ricardo salles exclusivo: ibama, madeireiros e doacao dos eua na amazonia","['oportunidades de trabalho', 'sindicatos', 'atividade economica']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
moss adquire startup de blockchain e tokenizacao mirando nos nfts,['ecoturismo'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
melhores do esg: investimento sustentavel e destaque da 3a semana,"['cradle to cradle', 'economia circular']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
como a industria contribui para o desenvolvimento sustentavel da amazonia,['desenvolvimento economico'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
turismo sustentavel e tendencia para o pos-pandemia,"['turismo sustentavel', 'turismo']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
carlos nobre: nova economia na amazonia tambem precisa de capital privado,"['pequenas empresas', 'empreendedorismo']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
em busca do novo unicornio de impacto da amazonia,"['turismo', 'empreendedorismo']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
senadores americanos dizem que bolsonaro apoia acao ilegal na amazonia,['desenvolvimento economico'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
"para atrair investidores, cidades usam selos de qualidade para startups","['turismo', 'empreendedorismo']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
"salles: nos acordamos para a bioeconomia, mas hoje e uma miragem",['economia de baixo carbono'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
salles quer us$ 1 bi dos eua para cortar 40% do desmate,['desenvolvimento economico'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
mato grosso: um estado cada vez mais produtivo e sustentavel,"['desenvolvimento economico', 'crescimento economico', 'crescimento sustentavel']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
amazonia sob o olhar de grandes investidores,['crescimento economico'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
natura &amp;co america latina bate meta de mulheres na lideranca e tem novos desafios,"['trabalho decente', 'salario digno', 'organizacao internacional do trabalho', 'crescimento economico']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
brasil pede aos eua apoio financeiro no combate ao desmatamento da amazonia,"['crescimento economico sustentavel', 'economico sustentavel', 'crescimento economico']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
carrefour e primeira empresa a adotar area da amazonia,['desenvolvimento economico'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
"storebrand diz que brasil age contra desmatamento, mas e pouco",['crescimento economico'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
"desmatamento na amazonia: uma perspectiva historica, por exame invest pro",['desenvolvimento economico'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
fordlandia: as licoes da incrivel cidade esquecida da ford na amazonia,['sindicatos'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
indice de eficiencia em carbono da b3 tem empresas poluentes. entenda o motivo,"['economia de baixo carbono', 'economia circular']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
arvores como indicadores: estas startups mensuram seus resultados pelo ganho ambiental,['pequenas empresas'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
brasil cai cinco posicoes no ranking de desenvolvimento humano da onu,"['desenvolvimento economico', 'mercado de trabalho']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
projeto da suzano e destaque global de sustentabilidade na onu,"['oportunidades de emprego', 'organizacao internacional do trabalho']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
"para atingir a meta do acordo de paris, brasil tera de cortar mais carbono",['economia de baixo carbono'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
produzir e preservar: desenvolvimento sustentavel e o futuro da amazonia,"['desenvolvimento economico', 'atividade economica', 'economia circular', 'economia de baixo carbono']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
bussola live: desenvolvimento sustentavel da amazonia,"['desenvolvimento economico', 'economico sustentavel', 'desenvolvimento economico sustentavel']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
"fundo amazonia tem 40 projetos, que somam r$ 1,4 bilhao, paralisados","['desenvolvimento economico', 'economia de baixo carbono']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
"brasil pode receber investimento britanico, diz diplomata",['desenvolvimento economico'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
"sozinhos, nem governo, nem empresas salvam a amazonia, diz santander","['desenvolvimento economico', 'atividade economica', 'economia de baixo carbono']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
3 trilhoes de reais pela amazonia: empresas pressionam governo,"['desenvolvimento economico', 'economia de baixo carbono']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
"sem mascara, flavio e eduardo bolsonaro visitam indigenas no amazonas",['turismo'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
pantanal: area afetada por incendios pode levar 50 anos para se regenerar,['turismo'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
"amazonia e ""cristofobia"": o que bolsonaro disse em discurso na onu","['desemprego', 'pequenas empresas', 'turismo', 'abertura comercial']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
bolsonaro na onu; fed e ata do copom movem mercado e tudo para ler hoje,['turismo'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
"na onu, bolsonaro rebatera criticas a gestao da pandemia e queimadas",['desenvolvimento economico'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
"sob bolsonaro, ibama multou menos no pantanal e na amazonia",['salario minimo'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
"por desmatamento, franca se opoe ao acordo ue-mercosul",['sindicatos'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
bolsonaro diz que brasil e o pais que mais preserva o meio ambiente,['empreendedorismo'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
incendios no pantanal em setembro ja sao os piores da historia,['ecoturismo'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
"""pantanal esta triste"", diz produtor rural em meio a recorde de queimadas",['turismo'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
onu pede us$ 35 bilhoes,['desemprego'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
pantanal tem 12% da area devastada e situacao pode ser irreversivel,['ecoturismo'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
"desmonte na area ambiental e tatica ""suicida"" para economia, diz maia",['crescimento economico'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
brasil em recessao?; saiba onde investir em setembro e tudo para ler hoje,['atividade economica'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
"preservacao pode trazer us$10 bi por ano ao brasil, diz walter schalka","['mercado de trabalho', 'oportunidades de emprego']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
eneva quer selo verde inedito para emissao de r$ 835 mi em debentures,['sindicato'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
investir em projetos sociais pode dar mais retorno que titulos publicos,['empreendedorismo'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
"usando ativos da floresta, startups da amazonia impulsionam a bioeconomia","['desenvolvimento economico', 'pequenos negocios', 'empreendedorismo']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
10 principios para explorar a amazonia sem desmatar,['direitos trabalhistas'],SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
"em encontro com maia, empresarios defendem economia de baixo carbono","['economia de baixo carbono', 'atividade economica']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
"desmatamento piora nota de credito das empresas brasileiras, diz estudo","['desenvolvimento economico', 'economia de baixo carbono']",SDG 8: Trabalho Decente e Crescimento Econômico (Decent Work and Economic Growth)
